item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target
6,Spanish,B1,kinship,NP1indef,0.63,ambi,sg,0,0,una hermana,de la enfermera,hermana,enfermera,El portero conversaba con una hermana de la enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con una hermana de la enfermera que,$ES_SG
6,Spanish,B1,kinship,NP1indef,0.63,low,sg,0,0,unas hermanas,de la enfermera,hermanas,enfermera,El portero conversaba con unas hermanas de la enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con unas hermanas de la enfermera que,$ES_SG
6,Spanish,B1,kinship,NP1indef,0.63,high,sg,0,0,una hermana,de las enfermeras,hermana,enfermeras,El portero conversaba con una hermana de las enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con una hermana de las enfermeras que,$ES_SG
6,Spanish,B1,kinship,NP1indef,0.63,ambi,pl,0,0,unas hermanas,de las enfermeras,hermanas,enfermeras,El portero conversaba con unas hermanas de las enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con unas hermanas de las enfermeras que,$ES_PL
6,Spanish,B1,kinship,NP1indef,0.63,low,pl,0,0,una hermana,de las enfermeras,hermana,enfermeras,El portero conversaba con una hermana de las enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con una hermana de las enfermeras que,$ES_PL
6,Spanish,B1,kinship,NP1indef,0.63,high,pl,0,0,unas hermanas,de la enfermera,hermanas,enfermera,El portero conversaba con unas hermanas de la enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con unas hermanas de la enfermera que,$ES_PL
6,Spanish,B1,kinship,NP2indef,0.63,ambi,sg,0,0,la hermana,de una enfermera,hermana,enfermera,El portero conversaba con la hermana de una enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con la hermana de una enfermera que,$ES_SG
6,Spanish,B1,kinship,NP2indef,0.63,low,sg,0,0,las hermanas,de una enfermera,hermanas,enfermera,El portero conversaba con las hermanas de una enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con las hermanas de una enfermera que,$ES_SG
6,Spanish,B1,kinship,NP2indef,0.63,high,sg,0,0,la hermana,de unas enfermeras,hermana,enfermeras,El portero conversaba con la hermana de unas enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con la hermana de unas enfermeras que,$ES_SG
6,Spanish,B1,kinship,NP2indef,0.63,ambi,pl,0,0,las hermanas,de unas enfermeras,hermanas,enfermeras,El portero conversaba con las hermanas de unas enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con las hermanas de unas enfermeras que,$ES_PL
6,Spanish,B1,kinship,NP2indef,0.63,low,pl,0,0,la hermana,de unas enfermeras,hermana,enfermeras,El portero conversaba con la hermana de unas enfermeras que MASKTOKEN amiga de mi madre.,El portero conversaba con la hermana de unas enfermeras que,$ES_PL
6,Spanish,B1,kinship,NP2indef,0.63,high,pl,0,0,las hermanas,de una enfermera,hermanas,enfermera,El portero conversaba con las hermanas de una enfermera que MASKTOKEN amiga de mi madre.,El portero conversaba con las hermanas de una enfermera que,$ES_PL
7,Spanish,B1,kinship,def,0.39,ambi,sg,1,0,de la hermana,del directivo,hermana,directivo,Todos en la oficina sintieron la muerta de la hermana del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana del directivo que,$ES_SG
7,Spanish,B1,kinship,def,0.39,low,sg,1,0,de las hermanas,del directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de las hermanas del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas del directivo que,$ES_SG
7,Spanish,B1,kinship,def,0.39,high,sg,1,0,de la hermana,de los directivos,hermana,directivos,Todos en la oficina sintieron la muerta de la hermana de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de los directivos que,$ES_SG
7,Spanish,B1,kinship,def,0.39,ambi,pl,1,0,de las hermanas,de los directivos,hermanas,directivos,Todos en la oficina sintieron la muerta de las hermanas de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas de los directivos que,$ES_PL
7,Spanish,B1,kinship,def,0.39,low,pl,1,0,de la hermana,de los directivos,hermana,directivos,Todos en la oficina sintieron la muerta de la hermana de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de los directivos que,$ES_PL
7,Spanish,B1,kinship,def,0.39,high,pl,1,0,de las hermanas,del directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de las hermanas del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas del directivo que,$ES_PL
7,Spanish,B1,kinship,NP1indef,0.39,ambi,sg,1,0,de una hermana,del directivo,hermana,directivo,Todos en la oficina sintieron la muerta de una hermana del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de una hermana del directivo que,$ES_SG
7,Spanish,B1,kinship,NP1indef,0.39,low,sg,1,0,de unas hermanas,del directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de unas hermanas del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de unas hermanas del directivo que,$ES_SG
7,Spanish,B1,kinship,NP1indef,0.39,high,sg,1,0,de una hermana,de los directivos,hermana,directivos,Todos en la oficina sintieron la muerta de una hermana de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de una hermana de los directivos que,$ES_SG
7,Spanish,B1,kinship,NP1indef,0.39,ambi,pl,1,0,de unas hermanas,de los directivos,hermanas,directivos,Todos en la oficina sintieron la muerta de unas hermanas de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de unas hermanas de los directivos que,$ES_PL
7,Spanish,B1,kinship,NP1indef,0.39,low,pl,1,0,de una hermana,de los directivos,hermana,directivos,Todos en la oficina sintieron la muerta de una hermana de los directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de una hermana de los directivos que,$ES_PL
7,Spanish,B1,kinship,NP1indef,0.39,high,pl,1,0,de unas hermanas,del directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de unas hermanas del directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de unas hermanas del directivo que,$ES_PL
7,Spanish,B1,kinship,NP2indef,0.39,ambi,sg,1,0,de la hermana,de un directivo,hermana,directivo,Todos en la oficina sintieron la muerta de la hermana de un directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de un directivo que,$ES_SG
7,Spanish,B1,kinship,NP2indef,0.39,low,sg,1,0,de las hermanas,de un directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de las hermanas de un directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas de un directivo que,$ES_SG
7,Spanish,B1,kinship,NP2indef,0.39,high,sg,1,0,de la hermana,de unos directivos,hermana,directivos,Todos en la oficina sintieron la muerta de la hermana de unos directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de unos directivos que,$ES_SG
7,Spanish,B1,kinship,NP2indef,0.39,ambi,pl,1,0,de las hermanas,de unos directivos,hermanas,directivos,Todos en la oficina sintieron la muerta de las hermanas de unos directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas de unos directivos que,$ES_PL
7,Spanish,B1,kinship,NP2indef,0.39,low,pl,1,0,de la hermana,de unos directivos,hermana,directivos,Todos en la oficina sintieron la muerta de la hermana de unos directivos que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de la hermana de unos directivos que,$ES_PL
7,Spanish,B1,kinship,NP2indef,0.39,high,pl,1,0,de las hermanas,de un directivo,hermanas,directivo,Todos en la oficina sintieron la muerta de las hermanas de un directivo que MASKTOKEN trabajado tanto tiempo en la empresa.,Todos en la oficina sintieron la muerta de las hermanas de un directivo que,$ES_PL
8,Spanish,B1,kinship,def,0.45,ambi,sg,1,0,el hermano,del estudiante extranjero,hermano,extranjero,A todos nuestros amigos les gustaba el hermano del estudiante extranjero que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba el hermano del estudiante extranjero que,$ES_SG
8,Spanish,B1,kinship,def,0.45,low,sg,1,0,los hermanos,del estudiante extranjero,hermanos,extranjero,A todos nuestros amigos les gustaba los hermanos del estudiante extranjero que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba los hermanos del estudiante extranjero que,$ES_SG
8,Spanish,B1,kinship,def,0.45,high,sg,1,0,el hermano,de los estudiantes extranjeros,hermano,extranjeros,A todos nuestros amigos les gustaba el hermano de los estudiantes extranjeros que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba el hermano de los estudiantes extranjeros que,$ES_SG
8,Spanish,B1,kinship,def,0.45,ambi,pl,1,0,los hermanos,de los estudiantes extranjeros,hermanos,extranjeros,A todos nuestros amigos les gustaba los hermanos de los estudiantes extranjeros que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba los hermanos de los estudiantes extranjeros que,$ES_PL
8,Spanish,B1,kinship,def,0.45,low,pl,1,0,el hermano,de los estudiantes extranjeros,hermano,extranjeros,A todos nuestros amigos les gustaba el hermano de los estudiantes extranjeros que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba el hermano de los estudiantes extranjeros que,$ES_PL
8,Spanish,B1,kinship,def,0.45,high,pl,1,0,los hermanos,del estudiante extranjero,hermanos,extranjero,A todos nuestros amigos les gustaba los hermanos del estudiante extranjero que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba los hermanos del estudiante extranjero que,$ES_PL
8,Spanish,B1,kinship,NP1indef,0.45,ambi,sg,1,0,un hermano,del estudiante extranjero,hermano,extranjero,A todos nuestros amigos les gustaba un hermano del estudiante extranjero que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba un hermano del estudiante extranjero que,$ES_SG
8,Spanish,B1,kinship,NP1indef,0.45,low,sg,1,0,unos hermanos,del estudiante extranjero,hermanos,extranjero,A todos nuestros amigos les gustaba unos hermanos del estudiante extranjero que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba unos hermanos del estudiante extranjero que,$ES_SG
8,Spanish,B1,kinship,NP1indef,0.45,high,sg,1,0,un hermano,de los estudiantes extranjeros,hermano,extranjeros,A todos nuestros amigos les gustaba un hermano de los estudiantes extranjeros que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba un hermano de los estudiantes extranjeros que,$ES_SG
8,Spanish,B1,kinship,NP1indef,0.45,ambi,pl,1,0,unos hermanos,de los estudiantes extranjeros,hermanos,extranjeros,A todos nuestros amigos les gustaba unos hermanos de los estudiantes extranjeros que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba unos hermanos de los estudiantes extranjeros que,$ES_PL
8,Spanish,B1,kinship,NP1indef,0.45,low,pl,1,0,un hermano,de los estudiantes extranjeros,hermano,extranjeros,A todos nuestros amigos les gustaba un hermano de los estudiantes extranjeros que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba un hermano de los estudiantes extranjeros que,$ES_PL
8,Spanish,B1,kinship,NP1indef,0.45,high,pl,1,0,unos hermanos,del estudiante extranjero,hermanos,extranjero,A todos nuestros amigos les gustaba unos hermanos del estudiante extranjero que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba unos hermanos del estudiante extranjero que,$ES_PL
8,Spanish,B1,kinship,NP2indef,0.45,ambi,sg,1,0,el hermano,de un estudiante extranjero,hermano,extranjero,A todos nuestros amigos les gustaba el hermano de un estudiante extranjero que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba el hermano de un estudiante extranjero que,$ES_SG
8,Spanish,B1,kinship,NP2indef,0.45,low,sg,1,0,los hermanos,de un estudiante extranjero,hermanos,extranjero,A todos nuestros amigos les gustaba los hermanos de un estudiante extranjero que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba los hermanos de un estudiante extranjero que,$ES_SG
8,Spanish,B1,kinship,NP2indef,0.45,high,sg,1,0,el hermano,de unos estudiantes extranjeros,hermano,extranjeros,A todos nuestros amigos les gustaba el hermano de unos estudiantes extranjeros que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba el hermano de unos estudiantes extranjeros que,$ES_SG
8,Spanish,B1,kinship,NP2indef,0.45,ambi,pl,1,0,los hermanos,de unos estudiantes extranjeros,hermanos,extranjeros,A todos nuestros amigos les gustaba los hermanos de unos estudiantes extranjeros que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba los hermanos de unos estudiantes extranjeros que,$ES_PL
8,Spanish,B1,kinship,NP2indef,0.45,low,pl,1,0,el hermano,de unos estudiantes extranjeros,hermano,extranjeros,A todos nuestros amigos les gustaba el hermano de unos estudiantes extranjeros que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba el hermano de unos estudiantes extranjeros que,$ES_PL
8,Spanish,B1,kinship,NP2indef,0.45,high,pl,1,0,los hermanos,de un estudiante extranjero,hermanos,extranjero,A todos nuestros amigos les gustaba los hermanos de un estudiante extranjero que MASKTOKEN el verano pasado.,A todos nuestros amigos les gustaba los hermanos de un estudiante extranjero que,$ES_PL
9,Spanish,B1,kinship,def,0.07,ambi,sg,1,1,la madre,de la muchacha,madre,muchacha,Estábamos preocupados por la madre de la muchacha que MASKTOKEN al hospital.,Estábamos preocupados por la madre de la muchacha que,$ES_SG
9,Spanish,B1,kinship,def,0.07,low,sg,1,1,las madres,de la muchacha,madres,muchacha,Estábamos preocupados por las madres de la muchacha que MASKTOKEN al hospital.,Estábamos preocupados por las madres de la muchacha que,$ES_SG
9,Spanish,B1,kinship,def,0.07,high,sg,1,1,la madre,de las muchachas,madre,muchachas,Estábamos preocupados por la madre de las muchachas que MASKTOKEN al hospital.,Estábamos preocupados por la madre de las muchachas que,$ES_SG
9,Spanish,B1,kinship,def,0.07,ambi,pl,1,1,las madres,de las muchachas,madres,muchachas,Estábamos preocupados por las madres de las muchachas que MASKTOKEN al hospital.,Estábamos preocupados por las madres de las muchachas que,$ES_PL
9,Spanish,B1,kinship,def,0.07,low,pl,1,1,la madre,de las muchachas,madre,muchachas,Estábamos preocupados por la madre de las muchachas que MASKTOKEN al hospital.,Estábamos preocupados por la madre de las muchachas que,$ES_PL
9,Spanish,B1,kinship,def,0.07,high,pl,1,1,las madres,de la muchacha,madres,muchacha,Estábamos preocupados por las madres de la muchacha que MASKTOKEN al hospital.,Estábamos preocupados por las madres de la muchacha que,$ES_PL
9,Spanish,B1,kinship,NP1indef,0.07,ambi,sg,1,1,una madre,de la muchacha,madre,muchacha,Estábamos preocupados por una madre de la muchacha que MASKTOKEN al hospital.,Estábamos preocupados por una madre de la muchacha que,$ES_SG
9,Spanish,B1,kinship,NP1indef,0.07,low,sg,1,1,unas madres,de la muchacha,madres,muchacha,Estábamos preocupados por unas madres de la muchacha que MASKTOKEN al hospital.,Estábamos preocupados por unas madres de la muchacha que,$ES_SG
9,Spanish,B1,kinship,NP1indef,0.07,high,sg,1,1,una madre,de las muchachas,madre,muchachas,Estábamos preocupados por una madre de las muchachas que MASKTOKEN al hospital.,Estábamos preocupados por una madre de las muchachas que,$ES_SG
9,Spanish,B1,kinship,NP1indef,0.07,ambi,pl,1,1,unas madres,de las muchachas,madres,muchachas,Estábamos preocupados por unas madres de las muchachas que MASKTOKEN al hospital.,Estábamos preocupados por unas madres de las muchachas que,$ES_PL
9,Spanish,B1,kinship,NP1indef,0.07,low,pl,1,1,una madre,de las muchachas,madre,muchachas,Estábamos preocupados por una madre de las muchachas que MASKTOKEN al hospital.,Estábamos preocupados por una madre de las muchachas que,$ES_PL
9,Spanish,B1,kinship,NP1indef,0.07,high,pl,1,1,unas madres,de la muchacha,madres,muchacha,Estábamos preocupados por unas madres de la muchacha que MASKTOKEN al hospital.,Estábamos preocupados por unas madres de la muchacha que,$ES_PL
9,Spanish,B1,kinship,NP2indef,0.07,ambi,sg,1,1,la madre,de una muchacha,madre,muchacha,Estábamos preocupados por la madre de una muchacha que MASKTOKEN al hospital.,Estábamos preocupados por la madre de una muchacha que,$ES_SG
9,Spanish,B1,kinship,NP2indef,0.07,low,sg,1,1,las madres,de una muchacha,madres,muchacha,Estábamos preocupados por las madres de una muchacha que MASKTOKEN al hospital.,Estábamos preocupados por las madres de una muchacha que,$ES_SG
9,Spanish,B1,kinship,NP2indef,0.07,high,sg,1,1,la madre,de unas muchachas,madre,muchachas,Estábamos preocupados por la madre de unas muchachas que MASKTOKEN al hospital.,Estábamos preocupados por la madre de unas muchachas que,$ES_SG
9,Spanish,B1,kinship,NP2indef,0.07,ambi,pl,1,1,las madres,de unas muchachas,madres,muchachas,Estábamos preocupados por las madres de unas muchachas que MASKTOKEN al hospital.,Estábamos preocupados por las madres de unas muchachas que,$ES_PL
9,Spanish,B1,kinship,NP2indef,0.07,low,pl,1,1,la madre,de unas muchachas,madre,muchachas,Estábamos preocupados por la madre de unas muchachas que MASKTOKEN al hospital.,Estábamos preocupados por la madre de unas muchachas que,$ES_PL
9,Spanish,B1,kinship,NP2indef,0.07,high,pl,1,1,las madres,de una muchacha,madres,muchacha,Estábamos preocupados por las madres de una muchacha que MASKTOKEN al hospital.,Estábamos preocupados por las madres de una muchacha que,$ES_PL
1,Spanish,B2,functional,def,0.11,ambi,sg,0,1,al ayudante,del ministro,ayudante,ministro,La explosión ensordeció al ayudante del ministro que MASKTOKEN junto al almaén.,La explosión ensordeció al ayudante del ministro que,$ES_SG
1,Spanish,B2,functional,def,0.11,low,sg,0,1,a los ayudantes,del ministro,ayudantes,ministro,La explosión ensordeció a los ayudantes del ministro que MASKTOKEN junto al almaén.,La explosión ensordeció a los ayudantes del ministro que,$ES_SG
1,Spanish,B2,functional,def,0.11,high,sg,0,1,al ayudante,de los ministros,ayudante,ministros,La explosión ensordeció al ayudante de los ministros que MASKTOKEN junto al almaén.,La explosión ensordeció al ayudante de los ministros que,$ES_SG
1,Spanish,B2,functional,def,0.11,ambi,pl,0,1,a los ayudantes,de los ministros,ayudantes,ministros,La explosión ensordeció a los ayudantes de los ministros que MASKTOKEN junto al almaén.,La explosión ensordeció a los ayudantes de los ministros que,$ES_PL
1,Spanish,B2,functional,def,0.11,low,pl,0,1,al ayudante,de los ministros,ayudante,ministros,La explosión ensordeció al ayudante de los ministros que MASKTOKEN junto al almaén.,La explosión ensordeció al ayudante de los ministros que,$ES_PL
1,Spanish,B2,functional,def,0.11,high,pl,0,1,a los ayudantes,del ministro,ayudantes,ministro,La explosión ensordeció a los ayudantes del ministro que MASKTOKEN junto al almaén.,La explosión ensordeció a los ayudantes del ministro que,$ES_PL
1,Spanish,B2,functional,NP1indef,0.11,ambi,sg,0,1,a un ayudante,del ministro,ayudante,ministro,La explosión ensordeció a un ayudante del ministro que MASKTOKEN junto al almaén.,La explosión ensordeció a un ayudante del ministro que,$ES_SG
1,Spanish,B2,functional,NP1indef,0.11,low,sg,0,1,a unos ayudantes,del ministro,ayudantes,ministro,La explosión ensordeció a unos ayudantes del ministro que MASKTOKEN junto al almaén.,La explosión ensordeció a unos ayudantes del ministro que,$ES_SG
1,Spanish,B2,functional,NP1indef,0.11,high,sg,0,1,a un ayudante,de los ministros,ayudante,ministros,La explosión ensordeció a un ayudante de los ministros que MASKTOKEN junto al almaén.,La explosión ensordeció a un ayudante de los ministros que,$ES_SG
1,Spanish,B2,functional,NP1indef,0.11,ambi,pl,0,1,a unos ayudantes,de los ministros,ayudantes,ministros,La explosión ensordeció a unos ayudantes de los ministros que MASKTOKEN junto al almaén.,La explosión ensordeció a unos ayudantes de los ministros que,$ES_PL
1,Spanish,B2,functional,NP1indef,0.11,low,pl,0,1,a un ayudante,de los ministros,ayudante,ministros,La explosión ensordeció a un ayudante de los ministros que MASKTOKEN junto al almaén.,La explosión ensordeció a un ayudante de los ministros que,$ES_PL
1,Spanish,B2,functional,NP1indef,0.11,high,pl,0,1,a unos ayudantes,del ministro,ayudantes,ministro,La explosión ensordeció a unos ayudantes del ministro que MASKTOKEN junto al almaén.,La explosión ensordeció a unos ayudantes del ministro que,$ES_PL
1,Spanish,B2,functional,NP2indef,0.11,ambi,sg,0,1,al ayudante,de un ministro,ayudante,ministro,La explosión ensordeció al ayudante de un ministro que MASKTOKEN junto al almaén.,La explosión ensordeció al ayudante de un ministro que,$ES_SG
1,Spanish,B2,functional,NP2indef,0.11,low,sg,0,1,a los ayudantes,de un ministro,ayudantes,ministro,La explosión ensordeció a los ayudantes de un ministro que MASKTOKEN junto al almaén.,La explosión ensordeció a los ayudantes de un ministro que,$ES_SG
1,Spanish,B2,functional,NP2indef,0.11,high,sg,0,1,al ayudante,de unos ministros,ayudante,ministros,La explosión ensordeció al ayudante de unos ministros que MASKTOKEN junto al almaén.,La explosión ensordeció al ayudante de unos ministros que,$ES_SG
1,Spanish,B2,functional,NP2indef,0.11,ambi,pl,0,1,a los ayudantes,de unos ministros,ayudantes,ministros,La explosión ensordeció a los ayudantes de unos ministros que MASKTOKEN junto al almaén.,La explosión ensordeció a los ayudantes de unos ministros que,$ES_PL
1,Spanish,B2,functional,NP2indef,0.11,low,pl,0,1,al ayudante,de unos ministros,ayudante,ministros,La explosión ensordeció al ayudante de unos ministros que MASKTOKEN junto al almaén.,La explosión ensordeció al ayudante de unos ministros que,$ES_PL
1,Spanish,B2,functional,NP2indef,0.11,high,pl,0,1,a los ayudantes,de un ministro,ayudantes,ministro,La explosión ensordeció a los ayudantes de un ministro que MASKTOKEN junto al almaén.,La explosión ensordeció a los ayudantes de un ministro que,$ES_PL
2,Spanish,B2,functional,def,0.55,ambi,sg,1,0,al ayudante,del actor,ayudante,actor,La policía también detuvo al ayudante del actor que MASKTOKEN en la empresa. ,La policía también detuvo al ayudante del actor que,$ES_SG
2,Spanish,B2,functional,def,0.55,low,sg,1,0,a los ayudantes,del actor,ayudantes,actor,La policía también detuvo a los ayudantes del actor que MASKTOKEN en la empresa. ,La policía también detuvo a los ayudantes del actor que,$ES_SG
2,Spanish,B2,functional,def,0.55,high,sg,1,0,al ayudante,de los actores,ayudante,actores,La policía también detuvo al ayudante de los actores que MASKTOKEN en la empresa. ,La policía también detuvo al ayudante de los actores que,$ES_SG
2,Spanish,B2,functional,def,0.55,ambi,pl,1,0,a los ayudantes,de los actores,ayudantes,actores,La policía también detuvo a los ayudantes de los actores que MASKTOKEN en la empresa. ,La policía también detuvo a los ayudantes de los actores que,$ES_PL
2,Spanish,B2,functional,def,0.55,low,pl,1,0,al ayudante,de los actores,ayudante,actores,La policía también detuvo al ayudante de los actores que MASKTOKEN en la empresa. ,La policía también detuvo al ayudante de los actores que,$ES_PL
2,Spanish,B2,functional,def,0.55,high,pl,1,0,a los ayudantes,del actor,ayudantes,actor,La policía también detuvo a los ayudantes del actor que MASKTOKEN en la empresa. ,La policía también detuvo a los ayudantes del actor que,$ES_PL
2,Spanish,B2,functional,NP1indef,0.55,ambi,sg,1,0,a un ayudante,del actor,ayudante,actor,La policía también detuvo a un ayudante del actor que MASKTOKEN en la empresa. ,La policía también detuvo a un ayudante del actor que,$ES_SG
2,Spanish,B2,functional,NP1indef,0.55,low,sg,1,0,a unos ayudantes,del actor,ayudantes,actor,La policía también detuvo a unos ayudantes del actor que MASKTOKEN en la empresa. ,La policía también detuvo a unos ayudantes del actor que,$ES_SG
2,Spanish,B2,functional,NP1indef,0.55,high,sg,1,0,a un ayudante,de los actores,ayudante,actores,La policía también detuvo a un ayudante de los actores que MASKTOKEN en la empresa. ,La policía también detuvo a un ayudante de los actores que,$ES_SG
2,Spanish,B2,functional,NP1indef,0.55,ambi,pl,1,0,a unos ayudantes,de los actores,ayudantes,actores,La policía también detuvo a unos ayudantes de los actores que MASKTOKEN en la empresa. ,La policía también detuvo a unos ayudantes de los actores que,$ES_PL
2,Spanish,B2,functional,NP1indef,0.55,low,pl,1,0,a un ayudante,de los actores,ayudante,actores,La policía también detuvo a un ayudante de los actores que MASKTOKEN en la empresa. ,La policía también detuvo a un ayudante de los actores que,$ES_PL
2,Spanish,B2,functional,NP1indef,0.55,high,pl,1,0,a unos ayudantes,del actor,ayudantes,actor,La policía también detuvo a unos ayudantes del actor que MASKTOKEN en la empresa. ,La policía también detuvo a unos ayudantes del actor que,$ES_PL
2,Spanish,B2,functional,NP2indef,0.55,ambi,sg,1,0,al ayudante,de un actor,ayudante,actor,La policía también detuvo al ayudante de un actor que MASKTOKEN en la empresa. ,La policía también detuvo al ayudante de un actor que,$ES_SG
2,Spanish,B2,functional,NP2indef,0.55,low,sg,1,0,a los ayudantes,de un actor,ayudantes,actor,La policía también detuvo a los ayudantes de un actor que MASKTOKEN en la empresa. ,La policía también detuvo a los ayudantes de un actor que,$ES_SG
2,Spanish,B2,functional,NP2indef,0.55,high,sg,1,0,al ayudante,de unos actores,ayudante,actores,La policía también detuvo al ayudante de unos actores que MASKTOKEN en la empresa. ,La policía también detuvo al ayudante de unos actores que,$ES_SG
2,Spanish,B2,functional,NP2indef,0.55,ambi,pl,1,0,a los ayudantes,de unos actores,ayudantes,actores,La policía también detuvo a los ayudantes de unos actores que MASKTOKEN en la empresa. ,La policía también detuvo a los ayudantes de unos actores que,$ES_PL
2,Spanish,B2,functional,NP2indef,0.55,low,pl,1,0,al ayudante,de unos actores,ayudante,actores,La policía también detuvo al ayudante de unos actores que MASKTOKEN en la empresa. ,La policía también detuvo al ayudante de unos actores que,$ES_PL
2,Spanish,B2,functional,NP2indef,0.55,high,pl,1,0,a los ayudantes,de un actor,ayudantes,actor,La policía también detuvo a los ayudantes de un actor que MASKTOKEN en la empresa. ,La policía también detuvo a los ayudantes de un actor que,$ES_PL
3,Spanish,B2,functional,def,0.33,ambi,sg,1,1,al asistente,del director,asistente,director,El mes que viene envían al extranjero al asistente del director que MASKTOKEN un montón de horas en la oficina.,El mes que viene envían al extranjero al asistente del director que,$ES_SG
3,Spanish,B2,functional,def,0.33,low,sg,1,1,a los asistentes,del director,asistentes,director,El mes que viene envían al extranjero a los asistentes del director que MASKTOKEN un montón de horas en la oficina.,El mes que viene envían al extranjero a los asistentes del director que,$ES_SG
3,Spanish,B2,functional,def,0.33,high,sg,1,1,al asistente,de los directores,asistente,directores,El mes que viene envían al extranjero al asistente de los directores que MASKTOKEN un montón de horas en la oficina.,El mes que viene envían al extranjero al asistente de los directores que,$ES_SG
3,Spanish,B2,functional,def,0.33,ambi,pl,1,1,a los asistentes,de los directores,asistentes,directores,El mes que viene envían al extranjero a los asistentes de los directores que MASKTOKEN un montón de horas en la oficina.,El mes que viene envían al extranjero a los asistentes de los directores que,$ES_PL
3,Spanish,B2,functional,def,0.33,low,pl,1,1,al asistente,de los directores,asistente,directores,El mes que viene envían al extranjero al asistente de los directores que MASKTOKEN un montón de horas en la oficina.,El mes que viene envían al extranjero al asistente de los directores que,$ES_PL
3,Spanish,B2,functional,def,0.33,high,pl,1,1,a los asistentes,del director,asistentes,director,El mes que viene envían al extranjero a los asistentes del director que MASKTOKEN un montón de horas en la oficina.,El mes que viene envían al extranjero a los asistentes del director que,$ES_PL
3,Spanish,B2,functional,NP1indef,0.33,ambi,sg,1,1,a un asistente,del director,asistente,director,El mes que viene envían al extranjero a un asistente del director que MASKTOKEN un montón de horas en la oficina.,El mes que viene envían al extranjero a un asistente del director que,$ES_SG
