item,lang,exp,AttachType,antecedent,hasIC,verb,verbNum,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
5,English,Rohde,low,NP2,0,gossiped,sg,with the secretaries,the lawyer,secretaries,lawyer,The woman gossiped with the secretaries of the lawyer who MASKTOKEN occasionally made small mistakes.,The woman gossiped with the secretaries of the lawyer who,$SG,The woman gossiped with the secretaries of the lawyer who,0.245246439657445,0.417941738221827,0.237960374886811,0.202463725804219,0.255543753991205,0.085048445968228,0.213899777572579,0.273971303180676,0.234066778226495,0.209121480343791,0.227181459552346,0.090689917263763,0.373870410367727,0.298130540165621,0.051964387773485,0.236642523434086,0.224132090808275,0.324478894022133,0.065503688073456,0.330476725599036,0.235438096288277,0.267351866237971,0.219813965596471,0.267157738793049,0.221852738643518
5,English,Rohde,low,NP2,0,gossiped,pl,with the secretary,the lawyers,secretary,lawyers,The woman gossiped with the secretary of the lawyers who MASKTOKEN occasionally made small mistakes.,The woman gossiped with the secretary of the lawyers who,$PL,The woman gossiped with the secretary of the lawyers who,0.270217176464668,0.149911187843229,0.077195936090814,0.188696990736461,0.199493483143493,0.17506285514211,0.121774403664821,0.157265825655534,0.084551060193824,0.173045335169918,0.184350020644859,0.221425774354046,0.244353334613141,0.120161674326174,0.18729529449166,0.088776136499453,0.139341328544085,0.150700367975139,0.192545487251864,0.170513336737567,0.190225296755178,0.156967903604945,0.090575579281442,0.217953283939327,0.123777902853288
5,English,Rohde,high,NP1,0,gossiped,pl,with the secretaries,the lawyer,secretaries,lawyer,The woman gossiped with the secretaries of the lawyer who MASKTOKEN occasionally made small mistakes.,The woman gossiped with the secretaries of the lawyer who,$PL,The woman gossiped with the secretaries of the lawyer who,0.062906243357446,0.032182884624537,0.075902892792819,0.121281655977245,0.065579103872674,0.110095147455805,0.054117455918327,0.051822597228364,0.026357472262689,0.041419756499314,0.11843019203232,0.114192881672935,0.048132824634674,0.045059477301705,0.136288713699344,0.027064439344509,0.043452473497702,0.041326925334321,0.07079473414602,0.042498695101577,0.066781868991371,0.055965256421694,0.045989236269058,0.043281371658308,0.069796013252182
6,English,Rohde,high,NP1,1,comforted,sg,the leader,the activists,leader,activists,The man comforted the leader of the activists who MASKTOKEN deeply disappointed by the court's decision.,The man comforted the leader of the activists who,$SG,The man comforted the leader of the activists who,0.031044670750571,0.052389201581269,0.059839386881395,0.059474245722363,0.016048388759307,0.026750038947679,0.02421379518198,0.021132888539698,0.059304288137114,0.034331785159748,0.013581033225024,0.007568305843572,0.011348130529485,0.046903122764904,0.047577892464628,0.033753943157645,0.031834611139727,0.03152485531013,0.04791105140581,0.046578006095055,0.031989824452458,0.030148722999971,0.014539021614707,0.020632744631529,0.02603784432958
6,English,Rohde,low,NP2,1,comforted,sg,the leaders,the activist,leaders,activist,The man comforted the leaders of the activist who MASKTOKEN deeply disappointed by the court's decision.,The man comforted the leaders of the activist who,$SG,The man comforted the leaders of the activist who,0.17028630949311,0.156096712959814,0.161696794877986,0.211558630424484,0.130982043977723,0.091848815218375,0.25787174413588,0.2406659543384,0.100026792481311,0.107864128625192,0.153730403389616,0.07742884506969,0.133153426194499,0.201139678174069,0.079656991955854,0.120650085995403,0.151353107777819,0.223745864556316,0.065004561912272,0.21287555450307,0.137358850601124,0.194429811678674,0.148376442474604,0.21426533230767,0.087140194202328
6,English,Rohde,low,NP2,1,comforted,pl,the leader,the activists,leader,activists,The man comforted the leader of the activists who MASKTOKEN deeply disappointed by the court's decision.,The man comforted the leader of the activists who,$PL,The man comforted the leader of the activists who,0.198888209265406,0.101252723609452,0.115635184156625,0.218097223783705,0.17807596702615,0.11164588175896,0.160293304794965,0.17666328259155,0.10914637130498,0.134891963128662,0.203881213898492,0.24602929324513,0.173286587952854,0.158750284769619,0.197599938392494,0.12914342321597,0.191165996363747,0.201291886050455,0.188967661473094,0.172310011784237,0.129400122046477,0.091739673572033,0.141783500671415,0.250363706031782,0.200487624131029
6,English,Rohde,high,NP1,1,comforted,pl,the leaders,the activist,leaders,activist,The man comforted the leaders of the activist who MASKTOKEN deeply disappointed by the court's decision.,The man comforted the leaders of the activist who,$PL,The man comforted the leaders of the activist who,0.068164250965379,0.061839518568877,0.095768125225758,0.084593962517313,0.087093493952827,0.066035133503259,0.03118748352194,0.04143057332289,0.036561665356389,0.086683899951801,0.04890514285183,0.095441612112964,0.070905057892302,0.059524157566556,0.109917018205896,0.042580771088089,0.08858940357895,0.047161531896492,0.076407458138486,0.049278833577784,0.06841711596665,0.045997479295168,0.039960807980565,0.048644576653411,0.117050567165199
6,English,Rohde,high,NP1,0,greeted,sg,the leader,the activists,leader,activists,The man greeted the leader of the activists who MASKTOKEN deeply disappointed by the court's decision.,The man greeted the leader of the activists who,$SG,The man greeted the leader of the activists who,0.032569249195941,0.042983129905202,0.067634570501138,0.067792260944605,0.018657734108397,0.02393864490499,0.031692048977677,0.022417335485196,0.050034555388227,0.035165353479674,0.012787179184853,0.007762953222197,0.009922007240033,0.029586158844269,0.030913464207128,0.026912723885259,0.031305544786718,0.03277161214156,0.024721395866999,0.028921661584509,0.026769460203667,0.022389182718724,0.014426364637491,0.016716608838454,0.02256949291761
6,English,Rohde,low,NP2,0,greeted,sg,the leaders,the activist,leaders,activist,The man greeted the leaders of the activist who MASKTOKEN deeply disappointed by the court's decision.,The man greeted the leaders of the activist who,$SG,The man greeted the leaders of the activist who,0.171688314871088,0.131508219223107,0.149596698053186,0.208804391368093,0.14590419442738,0.084612254293712,0.231163727856032,0.171520717174641,0.073051379880861,0.100172753776556,0.135553423299351,0.086628293679112,0.120470071641434,0.152621183949577,0.042328704407589,0.103435426798036,0.128851760451868,0.196324346946789,0.040353267005792,0.186092668674907,0.1046013341474,0.14982931876462,0.162874569329748,0.222166158235911,0.078869458806993
6,English,Rohde,low,NP2,0,greeted,pl,the leader,the activists,leader,activists,The man greeted the leader of the activists who MASKTOKEN deeply disappointed by the court's decision.,The man greeted the leader of the activists who,$PL,The man greeted the leader of the activists who,0.209748711781157,0.110252106236569,0.12078466753625,0.173451468716591,0.178754923627986,0.114578071814484,0.134801556967837,0.162434791881257,0.083583452816166,0.152702692394317,0.181195142632291,0.214112232520093,0.174742431815038,0.152556852032142,0.197782527566836,0.1586300688827,0.179252426880138,0.192104514502112,0.148356746078689,0.149608642183829,0.141189257629001,0.110132747055578,0.149383451718125,0.240276127069289,0.183974044299606
6,English,Rohde,high,NP1,0,greeted,pl,the leaders,the activist,leaders,activist,The man greeted the leaders of the activist who MASKTOKEN deeply disappointed by the court's decision.,The man greeted the leaders of the activist who,$PL,The man greeted the leaders of the activist who,0.071710543718629,0.094901383388268,0.096303840843589,0.076642249793694,0.080507530012417,0.0841648144811,0.033254422087263,0.055934058938536,0.033072885775176,0.091294578273749,0.056604684088953,0.085896546518228,0.068092053826032,0.056546068780254,0.10756010895394,0.063956319650039,0.081860107444708,0.052445406006152,0.070559657700812,0.040153979892255,0.097124292362003,0.05540053474125,0.03705924428433,0.043727302697398,0.106458821177057
7,English,Rohde,high,NP1,1,envies,sg,the manager,the cashiers,manager,cashiers,The woman envies the manager of the cashiers who MASKTOKEN supposedly received a huge raise.,The woman envies the manager of the cashiers who,$SG,The woman envies the manager of the cashiers who,0.261629887132054,0.408488332509279,0.366142241637609,0.336474578546173,0.248672858213065,0.221430483547788,0.22233817871988,0.294830931941014,0.234794210512291,0.316163974918382,0.242693262145467,0.207178287169548,0.315204570897421,0.314397773245884,0.292999082934999,0.213391581510612,0.268288501188875,0.279989254811752,0.361525143952726,0.251231388219198,0.209997458429752,0.240171507042885,0.186294047074947,0.232556195210295,0.298650073952348
7,English,Rohde,low,NP2,1,envies,sg,the managers,the cashier,managers,cashier,The woman envies the managers of the cashier who MASKTOKEN supposedly received a huge raise.,The woman envies the managers of the cashier who,$SG,The woman envies the managers of the cashier who,0.297830689716377,0.338273021895265,0.257186950549818,0.238809212957142,0.194457830600874,0.180054429091508,0.244104483690113,0.339715289322973,0.190182041304078,0.216533432318317,0.229711575514054,0.098251709134175,0.290558333894277,0.304518221973402,0.164794202721305,0.173102959998666,0.194989773854945,0.278776278477664,0.14404854752354,0.312232248989281,0.09608569495568,0.148002668896049,0.262834126204931,0.220250813509505,0.159510233531289
7,English,Rohde,low,NP2,1,envies,pl,the manager,the cashiers,manager,cashiers,The woman envies the manager of the cashiers who MASKTOKEN supposedly received a huge raise.,The woman envies the manager of the cashiers who,$PL,The woman envies the manager of the cashiers who,0.073474558017773,0.040558048908856,0.036389548284891,0.078288742206606,0.070636645479926,0.038700550553601,0.06685734964968,0.073824549041429,0.037502430835858,0.078524852082419,0.050679540454249,0.094993806718719,0.045398969310632,0.052637558796438,0.065505004353495,0.052860879336038,0.04378530224905,0.075960173901033,0.03809050534842,0.098170668201263,0.087818911005293,0.043302782276946,0.091932067503468,0.06692299016037,0.055534817138853
7,English,Rohde,high,NP1,1,envies,pl,the managers,the cashier,managers,cashier,The woman envies the managers of the cashier who MASKTOKEN supposedly received a huge raise.,The woman envies the managers of the cashier who,$PL,The woman envies the managers of the cashier who,0.078267159465601,0.056489182508473,0.106929585444099,0.140944090363756,0.090093017674967,0.061282070168497,0.101911488107571,0.06889582916326,0.047113283914552,0.147488798611565,0.095523858967756,0.141489011218262,0.068482095443377,0.076346942972075,0.086897483989508,0.080308707779881,0.064551533358561,0.102495216408219,0.086858742104942,0.083239917888225,0.189546417718242,0.086947655110204,0.062188690314972,0.070661641277336,0.178581463969728
7,English,Rohde,high,NP1,0,knows,sg,the manager,the cashiers,manager,cashiers,The woman knows the manager of the cashiers who MASKTOKEN supposedly received a huge raise.,The woman knows the manager of the cashiers who,$SG,The woman knows the manager of the cashiers who,0.328358958883576,0.430178364868898,0.518437496857439,0.338938180966146,0.340201781100657,0.346749925782891,0.319318312229575,0.356288057291784,0.335796947474924,0.384474403046664,0.4123335713156,0.294361194779306,0.426016750367851,0.408477700058189,0.375169347997858,0.268136055377542,0.420147018208555,0.381405297713846,0.38321851782092,0.3099774260178,0.275696637343108,0.32684836193069,0.329383476730523,0.273429537830235,0.448942932311518
7,English,Rohde,low,NP2,0,knows,sg,the managers,the cashier,managers,cashier,The woman knows the managers of the cashier who MASKTOKEN supposedly received a huge raise.,The woman knows the managers of the cashier who,$SG,The woman knows the managers of the cashier who,0.248981916241364,0.194029297251048,0.319536017366324,0.215262373709767,0.314037189539217,0.287533409416148,0.205249601518177,0.393240768428279,0.181176236066207,0.227029274386531,0.264875151789436,0.31260097710225,0.338133985359378,0.32620829927056,0.256375451088865,0.170754624562706,0.179298044002828,0.320599389799867,0.107501997534637,0.329569539877754,0.133944683842124,0.174839384814462,0.409853460379194,0.187735161155378,0.154323338132045
7,English,Rohde,low,NP2,0,knows,pl,the manager,the cashiers,manager,cashiers,The woman knows the manager of the cashiers who MASKTOKEN supposedly received a huge raise.,The woman knows the manager of the cashiers who,$PL,The woman knows the manager of the cashiers who,0.128490586738186,0.093545147761323,0.052981710450599,0.121845954865838,0.101202892869978,0.060954073857023,0.079885884214094,0.084339343716913,0.088916475080907,0.088385312346321,0.099354192894632,0.176482382115914,0.084986212299334,0.064433402090036,0.121325003772135,0.117028817873898,0.064501329168536,0.109056705782262,0.069428398721409,0.169517274492364,0.172665681381108,0.0741983442162,0.175975347186725,0.117909595627143,0.0946701759021
7,English,Rohde,high,NP1,0,knows,pl,the managers,the cashier,managers,cashier,The woman knows the managers of the cashier who MASKTOKEN supposedly received a huge raise.,The woman knows the managers of the cashier who,$PL,The woman knows the managers of the cashier who,0.170089373946436,0.304488867713529,0.203374438599631,0.22458004590551,0.116371774650723,0.110731307708138,0.248367789983959,0.075899156610532,0.162299759569009,0.224673579313658,0.195726874778812,0.169917791033349,0.149057890866934,0.108387106527467,0.168607558817679,0.227475994935142,0.272965832488122,0.166509245406403,0.202914199044709,0.179210648060829,0.327080489815486,0.185876313104394,0.120189055510817,0.173319901229754,0.349608039719633
8,English,Rohde,high,NP1,1,valued,sg,the daughter,the shopkeepers,daughter,shopkeepers,The man valued the daughter of the shopkeepers who MASKTOKEN usually willing to spot him a few dollars.,The man valued the daughter of the shopkeepers who,$SG,The man valued the daughter of the shopkeepers who,0.02970479486115,0.056667020934291,0.066816264795238,0.080705394108562,0.03020580774392,0.039239325759709,0.068869660163451,0.031209076290613,0.038662508485569,0.02666443288812,0.013329136590656,0.0068895823134,0.010983230557379,0.034555727334032,0.048100783154595,0.021784275598661,0.046443878247794,0.015609718704719,0.050457600912485,0.012056235200701,0.028884146957751,0.032812297168575,0.025915686830479,0.021178810372653,0.025402017064218
8,English,Rohde,low,NP2,1,valued,sg,the daughters,the shopkeeper,daughters,shopkeeper,The man valued the daughters of the shopkeeper who MASKTOKEN usually willing to spot him a few dollars.,The man valued the daughters of the shopkeeper who,$SG,The man valued the daughters of the shopkeeper who,0.316787268538517,0.279726832362836,0.236727958581226,0.347567303623812,0.182636018861571,0.133511777834095,0.283185128629102,0.202866321124829,0.214215728074917,0.267850266427533,0.218504794043851,0.17434668611283,0.326299068794121,0.301817372998475,0.266632063571183,0.168346021305024,0.271118983508214,0.247778910600047,0.072077195197147,0.294087348106411,0.207625241967751,0.243459399910985,0.255195977670799,0.097734322133556,0.191072545686402
8,English,Rohde,low,NP2,1,valued,pl,the daughter,the shopkeepers,daughter,shopkeepers,The man valued the daughter of the shopkeepers who MASKTOKEN usually willing to spot him a few dollars.,The man valued the daughter of the shopkeepers who,$PL,The man valued the daughter of the shopkeepers who,0.266903045004272,0.158138064799625,0.204104155857769,0.229471986282153,0.244468399006755,0.178474995115681,0.171555478690868,0.235273679799501,0.17898851062415,0.231367180054273,0.227773639747338,0.349743944280167,0.322705240505876,0.254741269436907,0.20815857939949,0.272764577620676,0.248109098067444,0.279240851100754,0.238152095802945,0.260665790541793,0.193698587729783,0.120507987851831,0.263200596489124,0.314991559316284,0.224065553418728
8,English,Rohde,high,NP1,1,valued,pl,the daughters,the shopkeeper,daughters,shopkeeper,The man valued the daughters of the shopkeeper who MASKTOKEN usually willing to spot him a few dollars.,The man valued the daughters of the shopkeeper who,$PL,The man valued the daughters of the shopkeeper who,0.029815201050661,0.039543413477754,0.064491279219497,0.06115060741271,0.074628775988567,0.089776975645646,0.051338463426238,0.068172891084377,0.020484267874565,0.0658523148959,0.03146220509767,0.063751791565849,0.035403879822511,0.076214387048355,0.04817405808208,0.078974644620423,0.070112524230722,0.115832977042576,0.08347774252558,0.052755495304794,0.038821853530195,0.04731781202316,0.060709518488968,0.186251867991209,0.065603718783139
8,English,Rohde,high,NP1,0,recognized,sg,the daughter,the shopkeepers,daughter,shopkeepers,The man recognized the daughter of the shopkeepers who MASKTOKEN usually willing to spot him a few dollars.,The man recognized the daughter of the shopkeepers who,$SG,The man recognized the daughter of the shopkeepers who,0.02920814558517,0.05833509740605,0.059897585115579,0.078824050070461,0.026627648601476,0.051485138029655,0.039102119573508,0.033140122438312,0.035411223708029,0.026713814314088,0.015013172119619,0.006644769200179,0.012930142627072,0.040059870880521,0.053885916724494,0.033445723339913,0.043688807930999,0.011270284281521,0.051348868340143,0.011833396941645,0.029223799339775,0.032497991451715,0.020736108001361,0.021085829080451,0.039418343435036
8,English,Rohde,low,NP2,0,recognized,sg,the daughters,the shopkeeper,daughters,shopkeeper,The man recognized the daughters of the shopkeeper who MASKTOKEN usually willing to spot him a few dollars.,The man recognized the daughters of the shopkeeper who,$SG,The man recognized the daughters of the shopkeeper who,0.290759791774341,0.233146455478883,0.215445810571575,0.308568660470777,0.181252562931612,0.181591525469235,0.246979046854599,0.18622632740226,0.201691994897941,0.291508698244602,0.218695090730371,0.115990767901682,0.274208049995548,0.281828692859373,0.194343861841595,0.194257463681661,0.232077727382591,0.197251858451433,0.068439932373232,0.276267813190056,0.115853512360776,0.214258519354841,0.161662417450419,0.248147032578494,0.202248194546369
8,English,Rohde,low,NP2,0,recognized,pl,the daughter,the shopkeepers,daughter,shopkeepers,The man recognized the daughter of the shopkeepers who MASKTOKEN usually willing to spot him a few dollars.,The man recognized the daughter of the shopkeepers who,$PL,The man recognized the daughter of the shopkeepers who,0.263273075495282,0.14107854820997,0.19650103755512,0.20298865599996,0.225034137315586,0.168234029701912,0.169283942728743,0.254350801316846,0.169467125097765,0.245208272567672,0.252761900304185,0.315975679052604,0.285941394753811,0.232547233221263,0.179418777598932,0.224374364343784,0.232931555516218,0.274211973464452,0.183188100153866,0.272093288360865,0.183063966558099,0.13876654193016,0.20673049579591,0.263882709470005,0.221204578460326
8,English,Rohde,high,NP1,0,recognized,pl,the daughters,the shopkeeper,daughters,shopkeeper,The man recognized the daughters of the shopkeeper who MASKTOKEN usually willing to spot him a few dollars.,The man recognized the daughters of the shopkeeper who,$PL,The man recognized the daughters of the shopkeeper who,0.046710571949486,0.046657280697465,0.060614076859599,0.066340730700917,0.068289737708329,0.073229977468838,0.069583484142984,0.077589926401354,0.022707085800545,0.056640108350929,0.034715728832166,0.076236896103005,0.031167543087596,0.075806273836445,0.086792688465371,0.047976448652308,0.081317298482604,0.133258849743681,0.078972097815301,0.068976041233999,0.090641518953382,0.055472360147324,0.059414962399087,0.047613761109027,0.074951993526419
9,English,Rohde,high,NP1,1,fears,sg,the uncle,the toddlers,uncle,toddlers,The woman fears the uncle of the toddlers who MASKTOKEN often heard yelling and screaming.,The woman fears the uncle of the toddlers who,$SG,The woman fears the uncle of the toddlers who,0.29122678725242,0.322912050409257,0.519472305017326,0.391486292799688,0.285989316567921,0.334459963988038,0.318625075382473,0.299070490806895,0.328310959448744,0.343264553737924,0.255803981259354,0.316522119298437,0.356896932475376,0.337269713265854,0.359252672230901,0.277402583416233,0.289747943273154,0.336377024722496,0.357409451092205,0.272373585943961,0.282853545470065,0.352785108148957,0.292253800724551,0.322864434558133,0.347185027656102
9,English,Rohde,low,NP2,1,fears,sg,the uncles,the toddler,uncles,toddler,The woman fears the uncles of the toddler who MASKTOKEN often heard yelling and screaming.,The woman fears the uncles of the toddler who,$SG,The woman fears the uncles of the toddler who,0.14046771659079,0.101660505480922,0.289990141742591,0.105123060623916,0.159563849659798,0.113862974297467,0.235424227482369,0.173490265605919,0.155697215270596,0.284723968261011,0.060092493355323,0.083950394380406,0.223289090933545,0.245460654057104,0.028971477825195,0.037556186415541,0.123610388251664,0.150168413520321,0.054559407317737,0.227785034832197,0.11338859478991,0.131773990526092,0.095400523962697,0.218670648180346,0.093001072619659
9,English,Rohde,low,NP2,1,fears,pl,the uncle,the toddlers,uncle,toddlers,The woman fears the uncle of the toddlers who MASKTOKEN often heard yelling and screaming.,The woman fears the uncle of the toddlers who,$PL,The woman fears the uncle of the toddlers who,0.109276443515554,0.100423114868987,0.04278311355352,0.100997236512845,0.111472147107243,0.092580038852379,0.0818561949872,0.096882605490919,0.06532845328325,0.094587941336212,0.10459315613458,0.179635038264422,0.07317139156237,0.111869463179717,0.10317928325537,0.046379751802208,0.066017190351433,0.076596784361478,0.073151909577513,0.132245565575916,0.130779214319384,0.05925852062467,0.101887959079425,0.116901669114206,0.090475011378792
9,English,Rohde,high,NP1,1,fears,pl,the uncles,the toddler,uncles,toddler,The woman fears the uncles of the toddler who MASKTOKEN often heard yelling and screaming.,The woman fears the uncles of the toddler who,$PL,The woman fears the uncles of the toddler who,0.265807582437861,0.389271491430152,0.161359562988844,0.359344799768313,0.257367774536628,0.344248858530159,0.161892175913767,0.161912031146899,0.12209644703373,0.21569352265034,0.316931867896635,0.367925051829701,0.162210217018228,0.1862710655164,0.340396819987331,0.396282165407196,0.230941876521554,0.217651171378264,0.277652128975056,0.20304276424315,0.330784425110436,0.314206157143118,0.330124900232583,0.198281184610499,0.382262501228139
9,English,Rohde,high,NP1,0,jogs,sg,with the uncle,the toddlers,uncle,toddlers,The woman jogs with the uncle of the toddlers who MASKTOKEN often heard yelling and screaming.,The woman jogs with the uncle of the toddlers who,$SG,The woman jogs with the uncle of the toddlers who,0.307977940538974,0.46845293547241,0.405927845891098,0.350271979312337,0.274993211931961,0.191737206125925,0.315176551028574,0.305780155016031,0.345899672794134,0.270024189132564,0.260337613911778,0.235443662334418,0.367113525241013,0.301423907828788,0.330115541377183,0.271340191952242,0.301748546441769,0.28824772403056,0.368038398241847,0.31208129539757,0.288472409664189,0.298998503141344,0.186508005690857,0.281231914762395,0.330238331702996
9,English,Rohde,low,NP2,0,jogs,sg,with the uncles,the toddler,uncles,toddler,The woman jogs with the uncles of the toddler who MASKTOKEN often heard yelling and screaming.,The woman jogs with the uncles of the toddler who,$SG,The woman jogs with the uncles of the toddler who,0.420542722857159,0.429028362995972,0.304169137256403,0.195664104516321,0.19209436865982,0.107595959258777,0.347924644722476,0.170757175283926,0.324097073176315,0.239136927979521,0.258097878868122,0.111645197924865,0.344068220346538,0.287594461835207,0.154560969901249,0.251869922497921,0.256087119841,0.268267020568036,0.091903298808672,0.328710846182436,0.307512184118703,0.313638095595492,0.173690859018747,0.338172832303318,0.25673968336576
9,English,Rohde,low,NP2,0,jogs,pl,with the uncle,the toddlers,uncle,toddlers,The woman jogs with the uncle of the toddlers who MASKTOKEN often heard yelling and screaming.,The woman jogs with the uncle of the toddlers who,$PL,The woman jogs with the uncle of the toddlers who,0.064111141726629,0.0308910637649,0.031438065170763,0.077365493444574,0.048903247177142,0.092017773485875,0.034984544761083,0.067940091623147,0.029506627192994,0.059249299987793,0.082344137101201,0.084912687526639,0.041333862824235,0.049127647516769,0.063459140409678,0.020547276443798,0.061569476044946,0.050720808055657,0.028634434939693,0.075153697371325,0.054411353618745,0.036360151437933,0.101781563122852,0.048216216686536,0.04179174934727
9,English,Rohde,high,NP1,0,jogs,pl,with the uncles,the toddler,uncles,toddler,The woman jogs with the uncles of the toddler who MASKTOKEN often heard yelling and screaming.,The woman jogs with the uncles of the toddler who,$PL,The woman jogs with the uncles of the toddler who,0.047055051196932,0.041937504748618,0.080036666597287,0.181087903386196,0.103552205427206,0.200822187037499,0.049639592545425,0.116039949447579,0.026622629921179,0.146291555556394,0.116350964431977,0.159693273311689,0.043718390787641,0.053677670730059,0.106169902391037,0.043855034452972,0.068314670374853,0.072530682116704,0.120989188410753,0.066681878123946,0.064140568939759,0.057082554548233,0.146320952064215,0.042172852074475,0.076106162375865
10,English,Rohde,high,NP1,1,noticed,sg,the representative,the employees,representative,employees,The man noticed the representative of the employees who MASKTOKEN always wearing safety goggles.,The man noticed the representative of the employees who,$SG,The man noticed the representative of the employees who,0.018814526714144,0.055116794355505,0.052423502113278,0.055136256943238,0.015413216424686,0.02782147398585,0.046856789128119,0.015858448170164,0.037868936580051,0.024334784839279,0.018916185499389,0.006013214832739,0.01205671588237,0.03926677950095,0.050948489111108,0.031051841430718,0.031176979653163,0.012250269810165,0.027854471062753,0.025194277742289,0.026559039526806,0.021265223813265,0.04061153580419,0.016192793313332,0.022846552515613
10,English,Rohde,low,NP2,1,noticed,sg,the representatives,the employee,representatives,employee,The man noticed the representatives of the employee who MASKTOKEN always wearing safety goggles.,The man noticed the representatives of the employee who,$SG,The man noticed the representatives of the employee who,0.124523588975876,0.145373203493278,0.101799537384581,0.139662201816556,0.115131081199651,0.086329628253695,0.175225921695767,0.143850673757429,0.057466567317892,0.161428239236173,0.151878448686098,0.056294543274881,0.1421380762051,0.160227136108836,0.166695434547335,0.099149132677732,0.146790218044708,0.192166813270486,0.046179725470129,0.165871542543441,0.115016846521452,0.141410831851864,0.092270595324671,0.208526648284252,0.115051449380734
10,English,Rohde,low,NP2,1,noticed,pl,the representative,the employees,representative,employees,The man noticed the representative of the employees who MASKTOKEN always wearing safety goggles.,The man noticed the representative of the employees who,$PL,The man noticed the representative of the employees who,0.266091525246046,0.135125419455642,0.136182691992728,0.247523717637609,0.238772947780214,0.199984284919758,0.160144380412806,0.243977951662005,0.186766510198587,0.200244038104431,0.211069608585867,0.27963275743469,0.211030972743942,0.249707626711115,0.227928819943093,0.200950773329922,0.227071548674721,0.266983451827478,0.201303062343066,0.182566924497422,0.189643490281496,0.146985003734911,0.157574976937445,0.280088075386721,0.227838626077497
10,English,Rohde,high,NP1,1,noticed,pl,the representatives,the employee,representatives,employee,The man noticed the representatives of the employee who MASKTOKEN always wearing safety goggles.,The man noticed the representatives of the employee who,$PL,The man noticed the representatives of the employee who,0.10602905169036,0.080048317550319,0.117929444116951,0.181769405016738,0.137466252421525,0.109565806273609,0.10301644938442,0.068072187496364,0.077021517597288,0.101872037310151,0.069295886931823,0.107059504619372,0.044811459168333,0.112051821895597,0.090508409869013,0.110230602620611,0.113349007072054,0.083710490865504,0.097229517704635,0.088555105929469,0.11666912765998,0.09004157018398,0.103285993221396,0.043745162523423,0.10654446414006
10,English,Rohde,high,NP1,0,resembled,sg,the representative,the employees,representative,employees,The man resembled the representative of the employees who MASKTOKEN always wearing safety goggles.,The man resembled the representative of the employees who,$SG,The man resembled the representative of the employees who,0.029805272616003,0.049808313533648,0.052109730118546,0.048282904458061,0.019058135780144,0.017303488621925,0.039764057268165,0.018220673660604,0.036248657220572,0.026414543581475,0.016592774098939,0.007512595972001,0.011386892455307,0.057956171730087,0.052962924818093,0.028184051676588,0.029581962441501,0.016813446548975,0.024760734952726,0.032440288392781,0.038094801808104,0.022055550028533,0.020451150479889,0.017151204420684,0.044205860194129
